"id","name","type","network","subNetwork","firstSeen","lastSeen","latitude","longitude","city","country","countryCode"
351,"cc6ueumon5hev3qutejg","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:00:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
255,"bright-steam-7081","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",48.8323,2.4075,"Paris","France","FRA"
245,"blue-eyed-blood-4382","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T09:30:00.000Z",49.1156,10.7511,"Gunzenhausen","Germany","DEU"
455,"defiant-chair-2476","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",5.4103,100.3386,"George Town","Malaysia","MYS"
177,"pathetic-stem-7698","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",30.589,114.2681,"Wuhan","China","CHN"
359,"military-profit-7231","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
470,"naughty-play-1259","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T16:30:00.000Z",36.2614,126.8659,"Buyeo-gun","South Korea","KOR"
474,"'hotcoin'","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
317,"nebulous-string-2599","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T16:00:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
304,"obese-fiction-3445","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
144,"intelligent-hen-6552","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.2929,103.8547,"Singapore","Singapore","SGP"
271,"puny-print-0671","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T11:30:00.000Z",22.2908,114.1501,"Central",,
296,"cooing-beam-1190","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
277,"cluttered-tank-2153","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T04:00:00.000Z",41.0197,28.9757,"Istanbul","Turkey","TUR"
414,"rabid-yak-7561","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.323,-6.3159,"Dublin","Ireland","IRL"
95,"Ankr","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3264,103.9394,"Singapore","Singapore","SGP"
370,"Kusama_ Blackbird","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
260,"arrogant-camp-9875","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",43.6403,-79.3711,"Toronto","Canada","CAN"
343,"fixed-canvas-0333","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
148,"numerous-stamp-1962","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
137,"open-sister-9216","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.2973,4.7946,"Schiphol","Netherlands","NLD"
331,"hulking-science-4196","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
451,"homeless-hen-2346","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",30.6498,104.0555,"Chengdu","China","CHN"
152,"thoughtful-boat-6856","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
140,"earsplitting-string-5028","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",48.8323,2.4075,"Paris","France","FRA"
128,"BladeRunner","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
105,"racial-lizards-0248","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.2484,21.0026,"Warsaw","Poland","POL"
210,"grumpy-temper-9791","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
266,"honorable-pencil-3027","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
238,"long-term-clover-9752","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:30:00.000Z",53.2157,6.5765,"Groningen","Netherlands","NLD"
422,"unequal-appliance-9771","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",38.6829,-121.7969,"Woodland","United States of America","USA"
203,"1kvnode98KSM","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
79,"subsequent-mountain-7211","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
427,"tiny-current-6459","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.0804,14.5045,"Prague","Czech Republic","CZE"
289,"LCXUpdatedNode","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
162,"muddled-feet-2252","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
225,"melodic-sticks-2767","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
133,"noxious-cap-4751","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
448,"successful-example-4430","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",25.0389,102.7183,"Kunming","China","CHN"
93,"apathetic-thread-7551","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
337,"mainnet-QRDO","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.3379,-6.2591,"Dublin","Ireland","IRL"
379,"legal-fish-3010","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
273,"unhealthy-argument-8967","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",59.1951,17.6319,"Södertälje","Sweden","SWE"
369,"heiko-collator-5_Embedded_Relay","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
420,"groovy-afternoon-6235","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
436,"clever-cherries-3873","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",59.1951,17.6319,"Södertälje","Sweden","SWE"
362,"wholesale-nerve-6101","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
138,"tawdry-kitten-6058","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",41.2591,-95.8517,"Council Bluffs","United States of America","USA"
180,"immense-circle-7331","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T11:00:00.000Z",43.6547,-79.3623,"Toronto","Canada","CAN"
405,"important-galley-2645","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.2184,6.7734,"Düsseldorf","Germany","DEU"
381,"puzzling-love-0989","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
142,"luckyveBK","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
291,"slim-snails-7672","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
258,"foolish-glove-5393","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
217,"Eat Pray Validate 1 🍴🙏🖥","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
326,"moonbeam-node","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
206,"unwritten-cry-0091","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
416,"delightful-sisters-2388","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T17:30:00.000Z",35.9812,126.712,"Gunsan","South Korea","KOR"
80,"gratis-maid-4689","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
285,"detailed-flowers-2563","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
432,"near-notebook-8558","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
109,"interesting-dolls-9406","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",24.4798,118.0819,"Xiamen",,
311,"chubby-goldfish-8307","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T18:30:00.000Z",36.2614,126.8659,"Buyeo-gun","South Korea","KOR"
278,"alcoholic-stove-0314","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",47.6034,-122.3414,"Seattle","United States of America","USA"
353,"talented-zipper-6580","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
153,"TX1","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:00:00.000Z",0,0,"",,
229,"tested-song-0877","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
264,"ccm9hkq6ovhtlvea0om0","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",40.4339,-79.9996,"Pittsburgh","United States of America","USA"
357,"stakepile_2","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:30:00.000Z",47.6034,-122.3414,"Seattle","United States of America","USA"
333,"torpid-lace-3803","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:30:00.000Z",53.2157,6.5765,"Groningen","Netherlands","NLD"
235,"afraid-haircut-1175","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
227,"moonbeamnode1","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
164,"determined-balloon-4403","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",41.2591,-95.8517,"Council Bluffs","United States of America","USA"
402,"brainy-tomatoes-9608","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",46.0503,14.5046,"Ljubljana","Slovenia","SVN"
97,"absorbed-knife-4465","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",37.4585,126.7015,"Incheon","South Korea","KOR"
240,"rambunctious-thought-7661","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
248,"brawny-wheel-0435","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T07:30:00.000Z",38.93,-77.35,"Reston","United States of America","USA"
412,"adhesive-crow-3299","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
131,"alive-statement-4241","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
212,"slimy-chance-6157","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",33.844,-84.4784,"Atlanta","United States of America","USA"
178,"Infinity","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
458,"curvy-nation-7116","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",22.2908,114.1501,"Central",,
126,"colorful-soup-9038","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
348,"Kusama_Goldeneye","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.3379,-6.2591,"Dublin","Ireland","IRL"
294,"PressburgLabs-00-Polkadot","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",48.1833,17.0379,"Bratislava","Slovakia","SVK"
316,"habitual-rings-0303","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",25.0504,121.5324,"Taipei","Taiwan","TWN"
473,"STAKENODE","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
305,"snotty-account-9563","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",43.6547,-79.3623,"Toronto","Canada","CAN"
253,"cold-sponge-6581","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
390,"🍁 HIGH/STAKE 🥩 | HEL1-DOT","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:00:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
423,"moonbeam-moonbeam-collator-03","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
5510,"hideous-soap-8278","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",44.0812,-93.5168,"Waseca","United States of America","USA"
453,"web-kusama-val-50","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
169,"complete-increase-0504","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
428,"LunaNova-Moonbeam-Mainnet1","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
441,"Anonstake-RPC","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
194,"stupendous-song-2302","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
84,"Ankr","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
149,"complete-birth-8124","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
462,"screeching-oatmeal-4623","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
299,"kusama","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",1.3036,103.8554,"Singapore","Singapore","SGP"
102,"redundant-representative-2741","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
186,"purring-sky-4399","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T05:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
409,"craven-eggnog-0217","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
395,"magnificent-cork-8957","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
342,"automatic-size-6110","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",-6.2114,106.8446,"Jakarta","Indonesia","IDN"
192,"steep-day-0140","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
385,"🟣 PurpleDot 02 🟣","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",32.8137,-96.8704,"Dallas","United States of America","USA"
173,"spiritual-stream-2401","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:00:00.000Z",51.5164,-0.093,"London","United Kingdom","GBR"
391,"panoramic-carpenter-2807","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T03:30:00.000Z",0,0,"",,
157,"ugliest-knowledge-8752","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0127,-77.5342,"Ashburn","United States of America","USA"
307,"PDP_Validator","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:00:00.000Z",0,0,"",,
275,"thoughtless-light-7394","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
150,"Vixello","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
341,"violet-trains-9091","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
112,"smiling-yam-6353","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-11T15:30:00.000Z",39.9625,-83.0061,"Columbus","United States of America","USA"
96,"cauu8nhv7addtv1iie3g","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.323,-6.3159,"Dublin","Ireland","IRL"
125,"jpg-moonbeam-rpc-heavy-5","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",34.6946,135.5021,"Osaka","Japan","JPN"
352,"bent-marble-1062","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
197,"ablaze-jar-8780","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
218,"economic-cats-5838","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
195,"black-and-white-help-0524","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",33.844,-84.4784,"Atlanta","United States of America","USA"
315,"colorful-mice-9103","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",38.1467,39.2624,"Cungus","Turkey","TUR"
290,"Starfish","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
92,"abhorrent-baseball-0301","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
270,"caadh5p430q0nslt3ie0","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.323,-6.3159,"Dublin","Ireland","IRL"
407,"lame-berry-4287","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",59.1951,17.6319,"Södertälje","Sweden","SWE"
295,"PolkadotNode","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
398,"best-change-9602","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.5999,-121.1871,"The Dalles","United States of America","USA"
345,"mtla-moonbeam-graph2-0","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
415,"20411","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
163,"wanting-ear-7457","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",35.6893,139.6899,"Tokyo","Japan","JPN"
5301,"breakable-quiver-0374","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",29.5689,106.5577,"Chongqing","China","CHN"
366,"rapidex","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
155,"wild-sleep-1261","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",24.4798,118.0819,"Xiamen",,
382,"left-trail-6199","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",24.4798,118.0819,"Xiamen",,
261,"breakable-trick-0606","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
132,"brainy-impulse-2989","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
106,"gigantic-ear-4335","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.0703,5.5423,"Renswoude","Netherlands","NLD"
349,"zonked-money-2725","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",39.0469,-77.4903,"Ashburn","United States of America","USA"
221,"Sik 2 | crifferent(dot)de","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",60.1719,24.9347,"Helsinki","Finland","FIN"
190,"goofy-lace-0160","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-11T16:00:00.000Z",45.4995,-73.5848,"Montreal","Canada","CAN"
256,"doubtful-pan-9942","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",30.6498,104.0555,"Chengdu","China","CHN"
282,"far-flung-act-3459","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",59.1951,17.6319,"Södertälje","Sweden","SWE"
324,"moonbeam-sz-1","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",53.3379,-6.2591,"Dublin","Ireland","IRL"
429,"monsternode","Node","POLKADOT","MOONBEAM","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",37.3326,-121.89,"San Jose","United States of America","USA"
426,"bizarre-flight-2268","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
435,"scintillating-skirt-9904","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
319,"BLACKMIRROR37","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
356,"ba-ksm0817-01","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:00:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
250,"godly-sign-9428","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:00:00.000Z",45.8234,-119.7257,"Boardman","United States of America","USA"
332,"amused-badge-4076","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",54.6816,25.3225,"Vilnius","Lithuania","LTU"
139,"electric-pen-9475","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.1188,8.6843,"Frankfurt am Main","Germany","DEU"
100,"ba-dot0817-20","Node","POLKADOT","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",51.1878,6.8607,"Düsseldorf","Germany","DEU"
378,"uninterested-nerve-3331","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",50.458,30.5303,"Kyiv","Ukraine","UKR"
118,"Cosmoon","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",0,0,"",,
213,"Khastor-KVN02","Validator","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T12:00:00.000Z",32.7908,-96.8336,"Dallas","United States of America","USA"
170,"cb2kpoglham106o9k3d0","Node","KUSAMA","","2022-10-11T14:30:00.000Z","2022-10-12T13:30:00.000Z",52.3759,4.8975,"Amsterdam","Netherlands","NLD"
